,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Volume20DayAvg,RSI,MACD,BollingerHigh,BollingerLow,ADLine,OBV,ROC12,Volatility,Volatility50DayAvg,Score,Momentum Category,MA20_Score,date
1622,126.9400024414062,127.4300003051758,126.4100036621094,126.8499984741211,90.4865951538086,60964100,90.56216934204102,89.47040409088135,82976540.0,53.47742413922197,0.263064196106097,91.66249763991368,86.97567679856289,-3380717884632.096,3000520200,1.471892086913825,37.05386086504437,37.86017741707091,6.5,High Momentum,5.0,2006-07-10
1623,126.6100006103516,127.4100036621094,125.9400024414062,127.4100036621094,90.88605499267578,73640800,90.51250045776368,89.49792812347413,81867785.0,55.85069724172786,0.2501688425163454,91.82361492118436,87.09743991890353,-3384303632356.807,3074161000,2.370266243434403,37.04454283956269,37.83312409936859,6.5,High Momentum,5.0,2006-07-11
1624,127.1500015258789,127.4000015258789,125.7200012207031,126.0500030517578,89.91590881347656,82561300,90.45862747192383,89.5202494430542,76711410.0,49.27610163423395,0.1674526478613645,91.6939841585167,87.51520849895401,-3387905279225.249,2991599700,1.293820337272537,37.00664310339415,37.80526522248498,5.5,Moderate Momentum,5.0,2006-07-12
1625,125.4499969482422,125.6800003051758,124.0,124.0,88.45355987548828,102405700,90.3615869140625,89.53476642608642,73653375.0,41.37057932881329,0.01351733363982039,91.61830047449875,87.66532379307937,-3392341205665.982,2889194000,-0.7920949155048556,36.91788941684451,37.77498718378348,4.5,Moderate Momentum,6.0,2006-07-13
1626,124.129997253418,124.2600021362305,122.8300018310547,123.5199966430664,88.11117553710938,103242500,90.26465805053711,89.54767719268798,72112650.0,39.76211560825934,-0.1055444858769686,91.65520232463342,87.48254715656776,-3397457675660.66,2785951500,-0.3147417277580729,36.83850033426578,37.74371760885363,3.5,Moderate Momentum,5.0,2006-07-14
1627,123.5199966430664,124.0999984741211,123.1500015258789,123.3399963378906,87.98278045654297,81159000,90.15848571777343,89.5595235824585,71457925.0,39.14744525118024,-0.1826100054568596,91.70440839427933,87.33989549976364,-3403547562372.991,2704792500,-1.130255537786597,36.77780909160477,37.71086221289478,3.5,Moderate Momentum,5.0,2006-07-17
1628,123.7099990844727,124.0500030517578,122.3899993896484,123.9700012207031,88.43218994140625,122771000,90.04482528686523,89.57013404846191,72806255.0,42.49812794859279,-0.1920228133091494,91.69139810786768,87.3743070007749,-3408693255091.696,2827563500,-2.592917753299311,36.72705291329121,37.67543736898754,5.5,Moderate Momentum,5.0,2006-07-18
1629,124.1800003051758,126.2600021362305,123.7200012207031,125.6900024414062,89.65911102294922,133565300,89.95797668457031,89.58554214477539,76209785.0,50.50995259153395,-0.1084821446348754,91.69785662043931,87.48198423039078,-3412408986830.865,2961128800,-1.249195514223443,36.80567857625785,37.64136147022963,5.5,Moderate Momentum,5.0,2006-07-19
1630,126.120002746582,126.3000030517578,124.6600036621094,124.8300018310547,89.04564666748047,112259800,89.85516525268555,89.59943096160889,78072365.0,46.98490343076297,-0.08826122394100241,91.6972380145983,87.4697625652357,-3417396932095.849,2848869000,-2.323952584809444,36.7939081085829,37.60668017694594,3.5,Moderate Momentum,5.0,2006-07-20
1631,125.1500015258789,125.1900024414062,123.8199996948242,123.9499969482422,88.41793060302734,101560000,89.74079345703124,89.61503650665283,79422060.0,43.62962697076142,-0.1094962542401494,91.71233230085477,87.41829208879366,-3422747290532.105,2747309000,-2.45531729398972,36.74751151325025,37.57101979609056,3.5,Moderate Momentum,5.0,2006-07-21
1632,124.4400024414062,126.3199996948242,124.4400024414062,126.2099990844727,90.03006744384766,92884000,89.68139129638672,89.64429679870605,81360910.0,52.92708822774406,-0.01241015228701517,91.75203242041988,87.50485692284184,-3426240320353.065,2840193000,-0.9651690980388866,36.82997991171787,37.53717599447597,5.5,Moderate Momentum,5.0,2006-07-24
1633,125.9800033569336,127.3000030517578,125.7200012207031,126.6600036621094,90.35105895996094,95480700,89.65269744873046,89.67667476654053,84239965.0,54.53501710654681,0.07137833618453646,91.82247305282974,87.55354318252182,-3430610544662.775,2935673700,0.03950897365620705,36.86140531858875,37.50510690706712,6.5,High Momentum,5.0,2006-07-25
1634,126.5899963378906,127.4499969482422,126.1800003051758,126.8300018310547,90.47232055664062,84525800,89.62273544311523,89.7082165145874,84977245.0,55.15816843747276,0.1295308246045573,91.86538792253624,87.7189229905497,-3435448185698.735,3020199500,-0.01577537219043867,36.8783719378525,37.47410658852731,4.5,Moderate Momentum,5.0,2006-07-26
1635,127.379997253418,127.6900024414062,126.1999969482422,126.7099990844727,90.38672637939453,87257100,89.59376037597656,89.7428837966919,86221695.0,54.58940654496205,0.15507043611891,91.91639983777459,87.80772583361214,-3439730007376.772,2932942400,-0.5494006900414913,36.90260836263201,37.44416072520058,3.5,Moderate Momentum,5.0,2006-07-27
1636,127.0400009155273,128.1399993896484,126.8600006103516,127.9800033569336,91.29267120361328,82137000,89.61784622192383,89.78267894744873,84796805.0,59.36535207415271,0.2217543653335879,91.99837116731602,87.77640147672695,-3444376826441.682,3015079400,1.531166629247671,36.96337012317643,37.41705206160157,5.5,Moderate Momentum,5.0,2006-07-28
1637,127.6600036621094,127.9599990844727,127.4499969482422,127.8499984741211,91.19991302490234,49593100,89.64916687011718,89.82528221130372,84565070.0,58.6847975180855,0.2464907584759486,92.06062543412364,87.7548088310131,-3451476405842.94,2965486300,3.104853160551106,36.94222424872521,37.39045931224121,4.5,Moderate Momentum,5.0,2006-07-31
1638,127.3399963378906,127.379997253418,126.5999984741211,127.2200012207031,90.75053405761719,65225600,89.65885894775391,89.86588500976562,86630650.0,55.37293245312699,0.220318018169421,91.99880495158683,87.77525663288583,-3457537289098.592,2900260700,2.995486672852533,36.8877856758531,37.36337171209229,4.5,Moderate Momentum,5.0,2006-08-01
1639,127.5800018310547,128.4600067138672,127.5500030517578,128.0800018310547,91.3639907836914,64770900,89.69459747314453,89.90519245147705,86386525.0,58.79183101423335,0.2309339792292566,92.10851264733574,87.73759636145331,-3462753249339.041,2965031600,3.843036455091922,36.9464776030243,37.33936951861556,5.5,Moderate Momentum,5.0,2006-08-02
1640,127.3399963378906,128.5500030517578,127.1500015258789,128.4199981689453,91.60651397705078,63693800,89.74882278442382,89.94416439056397,87066200.0,60.09345639471318,0.2398534226278517,92.22611781182523,87.68989476141697,-3466051082167.306,3028725400,3.589557193763705,36.96358722195588,37.31584330971402,5.5,Moderate Momentum,5.0,2006-08-03
1641,129.0800018310547,129.4299926757812,127.4800033569336,128.1999969482422,91.4495849609375,96294200,89.78570556640625,89.98689010620117,87799585.0,58.79923369175889,0.2212031683788771,92.3707481981163,87.6586852430458,-3469705878233.519,2932431200,1.996979356096884,37.02500804172549,37.29375286962284,4.5,Moderate Momentum,5.0,2006-08-04
1642,127.9000015258789,128.0800018310547,127.4000015258789,127.9000015258789,91.23558807373047,45377300,89.79614974975586,90.02165027618408,87020245.0,56.99655098081372,0.1821043339262353,92.46024567179843,87.64408706135588,-3474577851716.055,2887053900,2.459346962157296,36.99682295803918,37.27110583150246,4.5,Moderate Momentum,5.0,2006-08-07
1643,128.0899963378906,128.4600067138672,126.9499969482422,127.4100036621094,90.88605499267578,90901300,89.79037063598633,90.06208610534668,87883270.0,54.08012584020489,0.1231736951994907,92.46024567179843,87.64408706135588,-3479010790109.475,2796152600,2.791429716591819,37.01307979247473,37.24944471419578,4.5,Moderate Momentum,5.0,2006-08-08
1644,128.1799926757812,128.6000061035156,126.6100006103516,126.9800033569336,90.57931518554688,78910600,89.81084259033203,90.0993699645996,87700735.0,51.5855491837931,0.05735233622219216,92.50325082993491,87.66742254042641,-3481947183279.296,2717242000,0.6100714542303194,37.06314202950081,37.230600764971,4.5,Moderate Momentum,5.0,2006-08-09
1645,126.5800018310547,127.5,126.2799987792969,127.370002746582,90.85748291015625,69322300,89.81684982299805,90.13160610198975,86046565.0,53.67253261299069,0.02785918633894435,92.52398559663442,87.8870800771937,-3486042026587.251,2786564300,0.5605069337590545,37.05296651414027,37.21162624090011,5.5,Moderate Momentum,5.0,2006-08-10
1646,127.1699981689453,127.1999969482422,126.3899993896484,127.0100021362305,90.60071563720703,47482200,89.80039306640624,90.16340293884278,83258550.0,51.46711212368789,-0.01151986478600925,92.44358796662476,88.21643171721314,-3490285457061.318,2739082100,0.1419164223670199,37.00221990870781,37.19109222979647,3.5,Moderate Momentum,5.0,2006-08-11
1647,127.629997253418,128.1600036621094,126.9199981689453,127.1100006103516,90.67206573486328,57839000,89.78152801513671,90.19678771972656,82092550.0,52.05664405573678,-0.03406495220465294,92.28557081535304,88.6433773963169,-3493724803926.586,2796921100,0.3156872329583549,37.04201048843599,37.17138614636584,4.5,Moderate Momentum,5.0,2006-08-14
1648,128.25,128.8699951171875,127.9000015258789,128.6300048828125,91.75631713867188,68143000,89.8110514831543,90.24006214141846,79361150.0,60.00682766411617,0.01984164938943905,92.27799066978284,88.98337026161366,-3498871205396.057,2865064100,0.507867640354731,37.12457612371372,37.15444942185212,5.5,Moderate Momentum,5.0,2006-08-15
1649,129.3200073242188,129.8899993896484,129.0399932861328,129.6999969482422,92.51959228515625,71737600,89.86024353027344,90.28117183685303,76269765.0,64.47306941558821,0.09831163739349152,92.55039119614393,88.99701786147325,-3505107336188.086,2936801700,1.447018112718556,37.19665513280393,37.14019936156846,4.5,Moderate Momentum,5.0,2006-08-16
1650,129.5800018310547,130.3699951171875,129.4900054931641,130.0299987792969,92.75495910644531,70992800,89.9276365661621,90.32229736328125,74206415.0,65.7434921731461,0.1541500055588571,92.74994168058679,89.16839862092688,-3511105498422.651,3007794500,2.208719838007259,37.24335139703445,37.12733915021271,4.5,Moderate Momentum,5.0,2006-08-17
1651,130.1900024414062,130.6900024414062,129.5899963378906,130.6900024414062,93.22577667236328,58288400,90.00600891113281,90.36451042175293,72042835.0,68.19366283227684,0.2075507507512691,92.84626527220664,89.55285963624064,-3515017605769.251,3066082900,2.037767694583024,37.2927579640292,37.11656945487804,4.5,Moderate Momentum,5.0,2006-08-18
1652,130.1799926757812,130.2799987792969,129.8000030517578,130.1300048828125,92.82633209228516,42133600,90.0820736694336,90.40029331207275,69505315.0,64.01060619124229,0.2006131385747171,93.03913195920828,89.63961941408274,-3521550771573.747,3023949300,1.331584471754883,37.27571968852237,37.10571385556197,3.5,Moderate Momentum,5.0,2006-08-21
1653,129.9900054931641,130.5200042724609,129.6799926757812,130.1199951171875,92.81919860839844,60839900,90.17731262207032,90.4342108154297,67773275.0,63.93518047240635,0.1807994337676919,93.21517401758923,89.71039132054553,-3526951078295.025,2963109400,1.497670708998805,37.30557343792618,37.09675760770026,3.5,Moderate Momentum,5.0,2006-08-22
1654,130.1799926757812,130.4400024414062,129.1900024414062,129.7599945068359,92.5623779296875,66592100,90.2878695678711,90.46740726470948,66876590.0,61.14186991579848,0.137607378757448,93.32022904746344,89.81434202797601,-3530920247089.82,2896517300,1.454245962534717,37.32808989471773,37.08963831821679,3.5,Moderate Momentum,4.0,2006-08-23
1655,129.9900054931641,130.1000061035156,129.3999938964844,129.6499938964844,92.48391723632812,57983000,90.38336303710938,90.49978931427002,65412885.0,60.27545354449494,0.09309530818124778,93.38039787285618,89.96389228827664,-3537093851650.375,2838534300,1.758093960378311,37.34305691465418,37.0843734944965,3.5,Moderate Momentum,4.0,2006-08-24
1656,129.6399993896484,130.25,129.5500030517578,129.8099975585938,92.59807586669922,41756000,90.44392608642578,90.53274215698242,63393835.0,61.13833401391148,0.06216960592159937,93.48205174246603,89.99277888497538,-3541544097359.977,2880290300,2.228721510001506,37.37327304672687,37.07822090951015,4.5,Moderate Momentum,4.0,2006-08-25
1657,129.6499938964844,130.8200073242188,129.6399993896484,130.4299926757812,93.04032135009766,52681500,90.52638778686523,90.56734325408935,63548255.0,64.36741107392815,0.06217679190781622,93.64371694475918,90.01515451520177,-3544864766950.824,2932971800,2.402486146462906,37.43389150464064,37.07569616245111,4.5,Moderate Momentum,4.0,2006-08-28
1658,130.4900054931641,130.8300018310547,129.8099975585938,130.5800018310547,93.14730834960938,61817800,90.62497039794921,90.5991368484497,63377865.0,65.12242601866132,0.06003460957307383,93.77922606711516,90.119322822045,-3549370501017.008,2994789600,2.810786531311386,37.45930500294896,37.07510448797078,5.5,Moderate Momentum,4.0,2006-08-29
1659,130.8699951171875,131.0399932861328,130.5500030517578,130.6600036621094,93.20440673828125,50052200,90.71870346069336,90.62973831176758,62641930.0,65.54206416177958,0.05333693593884803,93.92846551924723,90.15412496537192,-3557050212441.485,3044841800,2.792856854968826,37.49026071249,37.0764134547724,5.5,Moderate Momentum,5.0,2006-08-30
1660,130.8500061035156,130.9900054931641,130.5800018310547,130.6399993896484,93.19013977050781,37510300,90.79902526855469,90.66051460266114,61332755.0,65.33055094035137,0.03945913574013105,94.06019165227453,90.18076141169031,-3563929149160.138,3007331500,1.562641872023909,37.51135628694663,37.07849086024206,4.5,Moderate Momentum,4.0,2006-08-31
1661,131.1399993896484,131.5800018310547,130.8399963378906,131.4199981689453,93.74654388427734,48794500,90.89832229614258,90.69565631866455,58957770.0,69.46869921739669,0.05813742841160097,94.2721196204635,90.19852933583532,-3568869681579.566,3056126000,1.326153270692639,37.57410669934664,37.08399689943445,5.5,Moderate Momentum,4.0,2006-09-01
1662,131.5099945068359,131.8500061035156,131.1999969482422,131.6699981689453,93.92487335205078,52348300,91.00147140502929,90.7308101272583,59306320.0,70.67675930891743,0.07198175479600422,94.47863496748539,90.26094251664546,-3574925912553.279,3108474300,1.261295629770996,37.61191780791033,37.0913741525022,6.0,Moderate Momentum,5.0,2006-09-05
1663,131.1100006103516,131.1600036621094,130.3300018310547,130.5099945068359,93.09738159179688,53795600,91.08022323608398,90.75778038024902,57451035.0,59.00901635090733,0.01771728032493181,94.4962712042969,90.46443893974606,-3579806085807.887,3054678700,-0.1377248708987896,37.58500441520664,37.09957095986393,3.5,Moderate Momentum,5.0,2006-09-06
1664,130.0599975585938,130.5700073242188,129.3500061035156,129.9100036621094,92.66937255859375,86269400,91.16582321166992,90.78088672637939,57818975.0,54.03969528827432,-0.05093816450583888,94.40271091773059,90.76700496361707,-3585079917636.253,2968409300,-0.1690894492473987,37.5769773664363,37.10910001649404,2.5,Low Momentum,4.0,2006-09-07
1665,130.0800018310547,130.4600067138672,129.8300018310547,130.2799987792969,92.93331146240234,45096300,91.24471786499024,90.80309619903565,56607675.0,56.47393447934242,-0.08073995968870973,94.32847188202363,91.04882685454864,-3590407208608.916,3013505600,0.1229410032781528,37.59223856563896,37.11996272806701,4.5,Moderate Momentum,4.0,2006-09-08
1666,129.8600006103516,130.6900024414062,129.4799957275391,130.4100036621094,93.02605438232422,68496600,91.28951492309571,90.82386947631836,57658395.0,57.3291463529695,-0.09536808569041255,94.14448371556603,91.47534889551795,-3594602907165.946,3082002200,0.500934032819401,37.6039851665936,37.12918563352944,5.5,Moderate Momentum,4.0,2006-09-11
1667,130.5599975585938,131.8399963378906,130.3699951171875,131.6900024414062,93.93914794921875,69875600,91.35243194580079,90.84663990020752,58260225.0,64.6859762776196,-0.04714859431596985,93.98088329750433,91.9656575350152,-3598136218399.221,3151877800,1.573495972464068,37.69041065152022,37.14052138827385,5.5,Moderate Momentum,5.0,2006-09-12
1668,131.6399993896484,132.4499969482422,131.5200042724609,132.2200012207031,94.31719970703125,62898400,91.41549072265624,90.87094871520996,57997995.0,67.20691517542869,0.003897163535623971,94.1086559242073,92.09397316514817,-3603231407791.647,3214776200,1.856543804222043,37.74901339062759,37.15289623383102,6.5,High Momentum,5.0,2006-09-13
1669,131.9600067138672,132.2400054931641,131.75,132.2299957275391,94.3243179321289,57805400,91.48910675048828,90.8984595489502,57301385.0,67.25431473838975,0.0303574735720058,94.29320122892463,92.08990042512809,-3612119344903.994,3272581600,1.380043150538734,37.76142713316368,37.16672583285146,6.5,High Momentum,5.0,2006-09-14
1670,132.3099975585938,132.3899993896484,131.6799926757812,131.9600067138672,94.54572296142578,76703100,91.56187164306641,90.92757011413575,57586900.0,68.76652711865569,0.053627100449406,94.50999065293404,92.05218738661675,-3620219390734.976,3349284700,1.501293635418581,37.78315958490339,37.18079503126177,5.5,Moderate Momentum,5.0,2006-09-15
1671,131.7899932861328,132.3899993896484,131.6499938964844,132.1399993896484,94.67471313476562,64154100,91.64905838012696,90.95971797943115,57880185.0,69.64601183045147,0.06765710942559211,94.72358357888142,91.9834881069096,-3626694621188.944,3413438800,1.577507381826921,37.7875250737119,37.19556179721726,6.5,High Momentum,5.0,2006-09-18
1672,132.1199951171875,132.1300048828125,131.0700073242188,131.8099975585938,94.43824768066406,92089100,91.72809143066407,90.98618022918701,60377960.0,65.97822245467674,0.05168370003809408,94.85918575304308,92.00907749158583,-3633151603773.164,3321349700,1.339313272015547,37.76379412187868,37.20976046235395,4.5,Moderate Momentum,5.0,2006-09-19
1673,132.25,132.7700042724609,132.0599975585938,132.5099945068359,94.93980407714844,75204100,91.80916641235352,91.01458724975586,61096170.0,69.63139160603457,0.06472311454179769,95.0775593674208,92.0027644240831,-3641090369408.781,3396553800,1.272857796596831,37.80436286972999,37.22495686295728,6.5,High Momentum,5.0,2006-09-20
1674,132.6100006103516,132.75,131.4199981689453,131.8699951171875,94.48123931884766,88932500,91.90047302246094,91.0416512298584,62213190.0,62.97350724481244,0.03384345118333165,95.156856010575,92.11535391984494,-3646119229200.207,3307621300,0.5923521075311913,37.80477951638152,37.24091959121704,4.5,Moderate Momentum,5.0,2006-09-21
1675,131.6699981689453,131.6799926757812,131.0,131.4700012207031,94.19462585449219,65966800,92.01529434204102,91.06643787384033,62612380.0,59.16564381079694,-0.01204868254682057,95.16396501507593,92.27931577716039,-3653326251607.584,3241654500,1.178598413762471,37.76149193356381,37.25779164155143,3.5,Moderate Momentum,5.0,2006-09-22
1676,131.7299957275391,132.8500061035156,131.0500030517578,132.4799957275391,94.91831970214844,92299100,92.1514372253418,91.09744655609131,65139535.0,64.9317262380047,-0.0004416866075315218,95.27305978232513,92.40224539345613,-3657124013152.659,3333953600,2.426850513240181,37.82534109895379,37.27752845684518,5.5,Moderate Momentum,5.0,2006-09-25
1677,132.5,133.6000061035156,132.3999938964844,133.5800018310547,95.70641326904297,73962700,92.3059098815918,91.13267704010009,66203595.0,69.91399589556515,0.05070703828393919,95.57115068112606,92.37076368654974,-3661721190333.264,3407916300,2.983969647700036,37.88650862055475,37.29970244742418,6.5,High Momentum,5.0,2006-09-26
1678,133.4900054931641,133.9700012207031,133.2700042724609,133.7400054931641,95.82106018066406,82432200,92.45368728637695,91.16731979370117,67234315.0,70.56906359058877,0.08086508831137884,95.84763831512906,92.36165123565219,-3670623657697.462,3490348500,3.004540842775892,37.91344285849085,37.32343024632818,7.0,High Momentum,5.0,2006-09-27
1679,133.7400054931641,133.9900054931641,133.2799987792969,133.6900024414062,95.78526306152344,58597500,92.57621032714843,91.20136154174804,67661580.0,70.05615687932925,0.08650036070262812,96.070594814578,92.39678036852747,-3676871204494.167,3431751000,1.965224459245312,37.93169303377721,37.34595053547856,5.0,Moderate Momentum,5.0,2006-09-28
1680,133.8000030517578,133.9400024414062,133.4799957275391,133.5800018310547,95.70641326904297,47966600,92.70942565917969,91.23198307037353,68184395.0,68.86879346659049,0.07352514801312837,96.237504886304,92.481497646655,-3684796753163.01,3383784400,1.472916463091466,37.9476249156419,37.36902487161974,4.5,Moderate Momentum,5.0,2006-09-29
1681,133.5399932861328,133.8300018310547,132.9499969482422,133.0800018310547,95.3481674194336,51687400,92.8480303955078,91.25905445098877,68329040.0,63.59497192787947,0.0315674435789981,96.34263116003625,92.53653372643835,-3689265554243.961,3332097000,1.085456550071636,37.96019374752546,37.39327851630525,4.5,Moderate Momentum,5.0,2006-10-02
1682,132.8899993896484,133.8699951171875,132.6499938964844,133.3600006103516,95.54876708984375,73108100,92.95840438842774,91.288430519104,69367030.0,65.20188507500907,0.009235833934989834,96.4671319631769,92.57442229707702,-3693785215598.948,3405205100,1.060909046966838,38.00031045825607,37.41668512723601,6.5,High Momentum,5.0,2006-10-03
1683,133.2299957275391,135.0,133.0800018310547,134.9199981689453,96.66649627685547,80890500,93.08471313476562,91.32483833312989,70721775.0,72.48863987256672,0.05888415299757166,96.74288706688212,92.65557866187764,-3696934345140.707,3486095600,2.103817456784497,38.10394777624894,37.44153597638921,7.0,High Momentum,5.0,2006-10-04
1684,134.9199981689453,135.4100036621094,134.75,135.1799926757812,96.85275268554688,60505900,93.21232177734375,91.3644762802124,69433600.0,73.48502884644495,0.09146682444738352,96.93447658760473,92.88232715385035,-3703943318717.25,3546601500,2.556702463441806,38.14963060546358,37.46696114974144,6.0,Moderate Momentum,5.0,2006-10-05
1685,134.9499969482422,135.1000061035156,134.3999938964844,135.0099945068359,96.73097229003906,64983600,93.33920669555664,91.40308082580566,70427965.0,71.6576431972381,0.09177838050374287,97.05912979205496,93.1374400321638,-3711002090733.729,3481617900,1.886635674363847,38.15660366349966,37.49204105575879,5.0,Moderate Momentum,6.0,2006-10-06
1686,134.8500061035156,135.3000030517578,134.6399993896484,135.0899963378906,96.78829956054688,41176800,93.44911926269532,91.44126483917236,69061975.0,72.0104972353228,0.08306774566650776,97.13457729862427,93.43821704341676,-3715766307610.633,3522794700,2.441818352862136,38.18606274194388,37.51649490813413,6.0,Moderate Momentum,6.0,2006-10-09
1687,135.1000061035156,135.4499969482422,134.8399963378906,135.2700042724609,96.91727447509766,56403700,93.56346649169922,91.47775943756103,68388380.0,72.83004948357421,0.07354185930348356,97.30506644247332,93.56554055215558,-3722835759464.469,3579198400,2.890450061143933,38.22003664521183,37.54205115606387,6.0,Moderate Momentum,6.0,2006-10-10
1688,134.8399963378906,135.4299926757812,134.3000030517578,135.1100006103516,96.8025894165039,104071800,93.68450759887695,91.51343284606934,70447050.0,70.84364077588592,0.04828692475675311,97.44586691290682,93.67327905266934,-3729846838637.635,3475126600,1.985148620696473,38.24094247060267,37.56911429195886,6.0,Moderate Momentum,6.0,2006-10-11
1689,135.4499969482422,136.3899993896484,135.3999938964844,136.2799987792969,97.6408462524414,59158600,93.81004470825195,91.5578602218628,70514710.0,75.99688336211057,0.07520170272551996,97.72771802139272,93.72308077621472,-3734418655656.682,3534285200,2.021215629469364,38.33711872078423,37.59692711431406,6.0,Moderate Momentum,6.0,2006-10-12
1690,136.1600036621094,136.7100067138672,136.0399932861328,136.6300048828125,97.89164733886719,53944000,93.93574737548828,91.60255126953125,69376755.0,77.29017952452247,0.09574307524570536,98.02753202713563,93.75785920821593,-3740615385125.14,3588229200,2.160889426916353,38.38940741654434,37.62544351820583,6.0,Moderate Momentum,6.0,2006-10-13
1691,136.5200042724609,137.0500030517578,136.4199981689453,136.8399963378906,98.04209899902344,42273000,94.06759765625,91.64997535705567,68282700.0,78.0540793524147,0.1045906242282726,98.31304722276,93.80908259901734,-3745807932276.564,3630502200,2.356141086181933,38.44433229485479,37.65383000326842,6.0,Moderate Momentum,6.0,2006-10-16
1692,136.4700012207031,136.6999969482422,135.6699981689453,136.4100036621094,97.7340087890625,90500600,94.19756607055665,91.69826385498047,68203275.0,72.66385614307592,0.07614345392437927,98.46099166703961,93.99071426557758,-3752564906409.313,3540001600,2.118557629277884,38.45958698445221,37.68308528379668,5.0,Moderate Momentum,6.0,2006-10-17
1693,137.0399932861328,137.3699951171875,136.1000061035156,136.5899963378906,97.86296844482422,86848600,94.3371043395996,91.73945137023925,68785500.0,73.48912573716804,0.05352987883305094,98.63378950743703,94.11023286194774,-3757881458814.708,3626850200,2.637492773540255,38.54361550900027,37.71369599812719,6.0,Moderate Momentum,6.0,2006-10-18
1694,136.3899993896484,136.8800048828125,136.2299957275391,136.8099975585938,98.02061462402344,64063200,94.48593032836914,91.77930492401123,67542035.0,74.5025013265496,0.03746683066586121,98.74418937413577,94.35377052576658,-3765477155080.648,3690913400,2.587000972870146,38.57743128964227,37.74398178333002,6.0,Moderate Momentum,6.0,2006-10-19
1695,136.8399963378906,136.9499969482422,136.3300018310547,136.8399963378906,98.04209899902344,48094500,94.62962265014649,91.81898296356201,66648420.0,74.64474674903425,0.01757665466675284,98.74340210250168,94.73930511185378,-3771465417468.126,3739007900,1.423039807120148,38.60257064925487,37.77497386603231,6.0,Moderate Momentum,6.0,2006-10-20
1696,136.5599975585938,137.8000030517578,136.3899993896484,137.4700012207031,98.4935073852539,66219900,94.78747848510743,91.85716903686523,65344460.0,77.48666823393583,0.02372707024369292,98.87707404269861,94.96315193996742,-3775091205301.627,3805227800,1.694071313630178,38.68509446378913,37.80863135713393,7.0,High Momentum,6.0,2006-10-23
1697,137.2799987792969,137.9299926757812,137.2200012207031,137.8800048828125,98.7872543334961,53234900,94.94978225708007,91.89565647125244,64308070.0,79.12624980448143,0.03576114574365064,99.10821765299787,95.04009243611347,-3780907786852.16,3858462700,2.125774190805667,38.73876523712757,37.84256645210777,6.0,Moderate Momentum,6.0,2006-10-24
1698,137.7400054931641,138.4100036621094,137.5099945068359,138.3500061035156,99.12399291992188,78105400,95.09713577270507,91.93536796569825,64091730.0,80.84815079096524,0.05351425820252986,99.37346071114506,95.10514265189205,-3787648388940.731,3936568100,2.413198051809851,38.80190695794798,37.87611306879245,7.0,High Momentum,6.0,2006-10-25
1699,138.6600036621094,139.0,137.9799957275391,138.7799987792969,99.43207550048828,66843700,95.23538543701171,91.97516967773437,64504040.0,82.28774622746025,0.07197057557283726,99.64884864699003,95.19443595994356,-3792767536214.057,4003411800,2.594791319721634,38.87862839524299,37.90975253404123,7.0,High Momentum,6.0,2006-10-26
1700,138.6100006103516,138.75,137.6300048828125,137.9100036621094,98.80873107910156,80238000,95.35646087646484,92.01365856170655,66117610.0,70.70697179559377,0.03029460672289819,99.73560169567979,95.41791469225966,-3798410193763.321,3923173800,2.07240495805955,38.91000668840504,37.94308563986865,5.0,Moderate Momentum,6.0,2006-10-27
1701,137.6600036621094,138.1999969482422,137.3999938964844,137.8099975585938,98.73709869384766,49717800,95.46668731689454,92.05221382141113,66019130.0,69.49656379470869,-0.01174646531115342,99.7011245412391,95.79128497414177,-3803265478459.303,3873456000,1.122739594628247,38.94438234417186,37.9761181274715,3.5,Moderate Momentum,6.0,2006-10-30
1702,138.0700073242188,138.2599945068359,137.25,137.7899932861328,98.72273254394531,71274100,95.58461532592773,92.09193500518799,65927430.0,69.24056036352624,-0.04813114455589984,99.62127875724623,96.18852730354477,-3808774398595.601,3802181900,0.8489847986735722,38.98570473480162,38.01031782839708,3.5,Moderate Momentum,6.0,2006-10-31
1703,138.2200012207031,138.3099975585938,136.7200012207031,136.8600006103516,98.0564193725586,83005600,95.68935974121094,92.1301284790039,66033185.0,58.4804683657425,-0.1205591966036454,99.59442633203597,96.35437203832535,-3812894261052.406,3719176300,0.0146063514361304,39.02867332621924,38.04477982616294,3.5,Moderate Momentum,6.0,2006-11-01
1704,136.5099945068359,137.0099945068359,136.3600006103516,136.7799987792969,97.99913024902344,60693100,95.79809478759766,92.1663022994995,66042545.0,57.65092300563729,-0.1726404675397775,99.56789848649596,96.49553764021302,-3820118837239.677,3658483200,0.2712683775543723,39.02330916965197,38.07868421166163,3.5,Moderate Momentum,6.0,2006-11-02
1705,137.2700042724609,137.3899993896484,135.6199951171875,136.5399932861328,97.82714080810547,71346400,95.9049592590332,92.20989261627197,66360685.0,55.12292993123001,-0.2161650077225421,99.50702530853094,96.66602766998467,-3823236937981.042,3587136800,-0.03661000405781668,39.04956345329289,38.1128143424344,2.5,Low Momentum,5.0,2006-11-03
1706,136.9600067138672,138.2799987792969,136.9499969482422,138.0800018310547,98.93054962158203,63303300,96.03160873413086,92.25740844726562,67467010.0,65.5576672430059,-0.1701591057123475,99.52680099304675,96.8604769915724,-3826919418975.024,3650440100,0.9283098265082514,39.14979877599993,38.14834485701986,4.5,Moderate Momentum,5.0,2006-11-06
